CustomerKey,CustomerName,Segment,Industry,RegionKey,RegionName,Country,City,CustomerSince,Status
2404,Customer 2404,Small Business,Construction,1,UAE North,UAE,Dubai,2021-05-05,Active
2405,Customer 2405,Consumer,Education,9,India West,India,Mumbai,2022-06-06,Active
2406,Customer 2406,Small Business,Healthcare,2,UAE South,UAE,Abu Dhabi,2023-07-07,Active
2407,Customer 2407,Small Business,Technology,8,Oman,Oman,Muscat,2024-08-08,Active
2408,Customer 2408,Small Business,Education,8,Oman,Oman,Muscat,2017-09-09,Dormant
2409,Customer 2409,Enterprise,Construction,1,UAE North,UAE,Dubai,2018-10-10,Active
2410,Customer 2410,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2019-11-11,Dormant
2411,Customer 2411,Consumer,Hospitality,9,India West,India,Mumbai,2020-12-12,Active
2412,Customer 2412,Small Business,Retail,5,Qatar,Qatar,Doha,2021-01-13,Active
2413,Customer 2413,Consumer,Hospitality,5,Qatar,Qatar,Doha,2022-02-14,Dormant
2414,Customer 2414,Consumer,Technology,2,UAE South,UAE,Abu Dhabi,2023-03-15,Active
2415,Customer 2415,Small Business,Education,10,India South,India,Bengaluru,2024-04-16,Active
2416,Customer 2416,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2017-05-17,Dormant
2417,Customer 2417,Consumer,Healthcare,5,Qatar,Qatar,Doha,2018-06-18,Active
2418,Customer 2418,Small Business,Financial Services,9,India West,India,Mumbai,2019-07-19,Active
2419,Customer 2419,Mid-Market,Financial Services,5,Qatar,Qatar,Doha,2020-08-20,Active
2420,Customer 2420,Consumer,Healthcare,1,UAE North,UAE,Dubai,2021-09-21,Active
2421,Customer 2421,Small Business,Construction,5,Qatar,Qatar,Doha,2022-10-22,Active
2422,Customer 2422,Mid-Market,Construction,4,Saudi West,Saudi Arabia,Jeddah,2023-11-23,Active
2423,Customer 2423,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2024-12-24,Dormant
2424,Customer 2424,Mid-Market,Financial Services,10,India South,India,Bengaluru,2017-01-25,Dormant
2425,Customer 2425,Enterprise,Construction,9,India West,India,Mumbai,2018-02-01,Active
2426,Customer 2426,Consumer,Healthcare,6,Kuwait,Kuwait,Kuwait City,2019-03-02,Dormant
2427,Customer 2427,Mid-Market,Healthcare,8,Oman,Oman,Muscat,2020-04-03,Dormant
2428,Customer 2428,Small Business,Hospitality,5,Qatar,Qatar,Doha,2021-05-04,Dormant
2429,Customer 2429,Consumer,Hospitality,9,India West,India,Mumbai,2022-06-05,Active
2430,Customer 2430,Mid-Market,Technology,9,India West,India,Mumbai,2023-07-06,Active
2431,Customer 2431,Small Business,Retail,8,Oman,Oman,Muscat,2024-08-07,Active
2432,Customer 2432,Small Business,Construction,10,India South,India,Bengaluru,2017-09-08,Dormant
2433,Customer 2433,Consumer,Retail,7,Bahrain,Bahrain,Manama,2018-10-09,Active
2434,Customer 2434,Consumer,Education,9,India West,India,Mumbai,2019-11-10,Dormant
2435,Customer 2435,Mid-Market,Hospitality,9,India West,India,Mumbai,2020-12-11,Active
2436,Customer 2436,Mid-Market,Hospitality,7,Bahrain,Bahrain,Manama,2021-01-12,Active
2437,Customer 2437,Consumer,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-13,Dormant
2438,Customer 2438,Consumer,Financial Services,6,Kuwait,Kuwait,Kuwait City,2023-03-14,Active
2439,Customer 2439,Consumer,Hospitality,6,Kuwait,Kuwait,Kuwait City,2024-04-15,Active
2440,Customer 2440,Small Business,Financial Services,9,India West,India,Mumbai,2017-05-16,Active
2441,Customer 2441,Small Business,Government,7,Bahrain,Bahrain,Manama,2018-06-17,Active
2442,Customer 2442,Mid-Market,Healthcare,8,Oman,Oman,Muscat,2019-07-18,Dormant
2443,Customer 2443,Enterprise,Construction,5,Qatar,Qatar,Doha,2020-08-19,Dormant
2444,Customer 2444,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2021-09-20,Dormant
2445,Customer 2445,Small Business,Financial Services,10,India South,India,Bengaluru,2022-10-21,Dormant
2446,Customer 2446,Small Business,Education,4,Saudi West,Saudi Arabia,Jeddah,2023-11-22,Active
2447,Customer 2447,Small Business,Hospitality,10,India South,India,Bengaluru,2024-12-23,Dormant
2448,Customer 2448,Mid-Market,Education,1,UAE North,UAE,Dubai,2017-01-24,Active
2449,Customer 2449,Small Business,Hospitality,10,India South,India,Bengaluru,2018-02-25,Active
2450,Customer 2450,Consumer,Financial Services,1,UAE North,UAE,Dubai,2019-03-01,Active
2451,Customer 2451,Small Business,Education,3,Saudi Central,Saudi Arabia,Riyadh,2020-04-02,Active
2452,Customer 2452,Consumer,Education,8,Oman,Oman,Muscat,2021-05-03,Active
2453,Customer 2453,Mid-Market,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2022-06-04,Active
2454,Customer 2454,Small Business,Education,10,India South,India,Bengaluru,2023-07-05,Dormant
2455,Customer 2455,Consumer,Government,4,Saudi West,Saudi Arabia,Jeddah,2024-08-06,Active
2456,Customer 2456,Consumer,Healthcare,10,India South,India,Bengaluru,2017-09-07,Active
2457,Customer 2457,Consumer,Hospitality,8,Oman,Oman,Muscat,2018-10-08,Active
2458,Customer 2458,Small Business,Financial Services,1,UAE North,UAE,Dubai,2019-11-09,Dormant
2459,Customer 2459,Enterprise,Financial Services,7,Bahrain,Bahrain,Manama,2020-12-10,Active
2460,Customer 2460,Mid-Market,Retail,9,India West,India,Mumbai,2021-01-11,Dormant
2461,Customer 2461,Consumer,Retail,8,Oman,Oman,Muscat,2022-02-12,Active
2462,Customer 2462,Consumer,Retail,7,Bahrain,Bahrain,Manama,2023-03-13,Active
2463,Customer 2463,Consumer,Government,7,Bahrain,Bahrain,Manama,2024-04-14,Dormant
2464,Customer 2464,Enterprise,Technology,2,UAE South,UAE,Abu Dhabi,2017-05-15,Active
2465,Customer 2465,Mid-Market,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-16,Active
2466,Customer 2466,Consumer,Education,4,Saudi West,Saudi Arabia,Jeddah,2019-07-17,Active
2467,Customer 2467,Mid-Market,Hospitality,2,UAE South,UAE,Abu Dhabi,2020-08-18,Dormant
2468,Customer 2468,Consumer,Technology,8,Oman,Oman,Muscat,2021-09-19,Active
2469,Customer 2469,Small Business,Construction,5,Qatar,Qatar,Doha,2022-10-20,Dormant
2470,Customer 2470,Small Business,Retail,5,Qatar,Qatar,Doha,2023-11-21,Active
2471,Customer 2471,Small Business,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2024-12-22,Active
2472,Customer 2472,Small Business,Technology,6,Kuwait,Kuwait,Kuwait City,2017-01-23,Active
2473,Customer 2473,Small Business,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-24,Dormant
2474,Customer 2474,Small Business,Healthcare,8,Oman,Oman,Muscat,2019-03-25,Active
2475,Customer 2475,Small Business,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2020-04-01,Active
2476,Customer 2476,Enterprise,Education,4,Saudi West,Saudi Arabia,Jeddah,2021-05-02,Active
2477,Customer 2477,Small Business,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2022-06-03,Active
2478,Customer 2478,Consumer,Financial Services,9,India West,India,Mumbai,2023-07-04,Dormant
2479,Customer 2479,Consumer,Construction,10,India South,India,Bengaluru,2024-08-05,Active
2480,Customer 2480,Consumer,Construction,10,India South,India,Bengaluru,2017-09-06,Active
2481,Customer 2481,Consumer,Government,7,Bahrain,Bahrain,Manama,2018-10-07,Active
2482,Customer 2482,Small Business,Government,9,India West,India,Mumbai,2019-11-08,Dormant
2483,Customer 2483,Small Business,Hospitality,1,UAE North,UAE,Dubai,2020-12-09,Active
2484,Customer 2484,Mid-Market,Education,4,Saudi West,Saudi Arabia,Jeddah,2021-01-10,Active
2485,Customer 2485,Small Business,Hospitality,5,Qatar,Qatar,Doha,2022-02-11,Active
2486,Customer 2486,Small Business,Retail,6,Kuwait,Kuwait,Kuwait City,2023-03-12,Active
2487,Customer 2487,Mid-Market,Retail,4,Saudi West,Saudi Arabia,Jeddah,2024-04-13,Dormant
2488,Customer 2488,Consumer,Hospitality,2,UAE South,UAE,Abu Dhabi,2017-05-14,Active
2489,Customer 2489,Consumer,Hospitality,9,India West,India,Mumbai,2018-06-15,Active
2490,Customer 2490,Small Business,Education,8,Oman,Oman,Muscat,2019-07-16,Active
2491,Customer 2491,Consumer,Healthcare,5,Qatar,Qatar,Doha,2020-08-17,Active
2492,Customer 2492,Small Business,Government,4,Saudi West,Saudi Arabia,Jeddah,2021-09-18,Active
2493,Customer 2493,Consumer,Technology,1,UAE North,UAE,Dubai,2022-10-19,Active
2494,Customer 2494,Consumer,Hospitality,2,UAE South,UAE,Abu Dhabi,2023-11-20,Active
2495,Customer 2495,Mid-Market,Education,9,India West,India,Mumbai,2024-12-21,Active
2496,Customer 2496,Small Business,Government,4,Saudi West,Saudi Arabia,Jeddah,2017-01-22,Dormant
2497,Customer 2497,Small Business,Retail,2,UAE South,UAE,Abu Dhabi,2018-02-23,Active
2498,Customer 2498,Mid-Market,Hospitality,2,UAE South,UAE,Abu Dhabi,2019-03-24,Dormant
2499,Customer 2499,Small Business,Hospitality,2,UAE South,UAE,Abu Dhabi,2020-04-25,Active
2500,Customer 2500,Small Business,Retail,10,India South,India,Bengaluru,2021-05-01,Dormant
2501,Customer 2501,Consumer,Government,2,UAE South,UAE,Abu Dhabi,2022-06-02,Active
2502,Customer 2502,Consumer,Government,10,India South,India,Bengaluru,2023-07-03,Active
2503,Customer 2503,Consumer,Technology,5,Qatar,Qatar,Doha,2024-08-04,Dormant
2504,Customer 2504,Mid-Market,Government,3,Saudi Central,Saudi Arabia,Riyadh,2017-09-05,Active
2505,Customer 2505,Mid-Market,Education,5,Qatar,Qatar,Doha,2018-10-06,Active
2506,Customer 2506,Small Business,Technology,5,Qatar,Qatar,Doha,2019-11-07,Dormant
2507,Customer 2507,Consumer,Healthcare,2,UAE South,UAE,Abu Dhabi,2020-12-08,Dormant
2508,Customer 2508,Mid-Market,Government,1,UAE North,UAE,Dubai,2021-01-09,Dormant
2509,Customer 2509,Mid-Market,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-10,Active
2510,Customer 2510,Consumer,Government,2,UAE South,UAE,Abu Dhabi,2023-03-11,Active
2511,Customer 2511,Consumer,Education,9,India West,India,Mumbai,2024-04-12,Active
2512,Customer 2512,Mid-Market,Technology,4,Saudi West,Saudi Arabia,Jeddah,2017-05-13,Active
2513,Customer 2513,Small Business,Technology,9,India West,India,Mumbai,2018-06-14,Active
2514,Customer 2514,Small Business,Construction,10,India South,India,Bengaluru,2019-07-15,Active
2515,Customer 2515,Consumer,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2020-08-16,Active
2516,Customer 2516,Small Business,Construction,10,India South,India,Bengaluru,2021-09-17,Dormant
2517,Customer 2517,Consumer,Technology,10,India South,India,Bengaluru,2022-10-18,Active
2518,Customer 2518,Small Business,Technology,5,Qatar,Qatar,Doha,2023-11-19,Active
2519,Customer 2519,Mid-Market,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2024-12-20,Active
2520,Customer 2520,Mid-Market,Financial Services,8,Oman,Oman,Muscat,2017-01-21,Dormant
2521,Customer 2521,Consumer,Financial Services,1,UAE North,UAE,Dubai,2018-02-22,Active
2522,Customer 2522,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2019-03-23,Dormant
2523,Customer 2523,Enterprise,Education,5,Qatar,Qatar,Doha,2020-04-24,Active
2524,Customer 2524,Mid-Market,Construction,5,Qatar,Qatar,Doha,2021-05-25,Active
2525,Customer 2525,Small Business,Financial Services,6,Kuwait,Kuwait,Kuwait City,2022-06-01,Active
2526,Customer 2526,Small Business,Education,9,India West,India,Mumbai,2023-07-02,Active
2527,Customer 2527,Small Business,Technology,10,India South,India,Bengaluru,2024-08-03,Active
2528,Customer 2528,Mid-Market,Construction,2,UAE South,UAE,Abu Dhabi,2017-09-04,Dormant
2529,Customer 2529,Small Business,Retail,10,India South,India,Bengaluru,2018-10-05,Dormant
2530,Customer 2530,Mid-Market,Financial Services,8,Oman,Oman,Muscat,2019-11-06,Active
2531,Customer 2531,Enterprise,Construction,2,UAE South,UAE,Abu Dhabi,2020-12-07,Active
2532,Customer 2532,Mid-Market,Technology,9,India West,India,Mumbai,2021-01-08,Active
2533,Customer 2533,Mid-Market,Hospitality,8,Oman,Oman,Muscat,2022-02-09,Active
2534,Customer 2534,Consumer,Healthcare,7,Bahrain,Bahrain,Manama,2023-03-10,Active
2535,Customer 2535,Mid-Market,Hospitality,10,India South,India,Bengaluru,2024-04-11,Dormant
2536,Customer 2536,Mid-Market,Technology,4,Saudi West,Saudi Arabia,Jeddah,2017-05-12,Active
2537,Customer 2537,Mid-Market,Hospitality,1,UAE North,UAE,Dubai,2018-06-13,Active
2538,Customer 2538,Consumer,Government,6,Kuwait,Kuwait,Kuwait City,2019-07-14,Active
2539,Customer 2539,Mid-Market,Education,3,Saudi Central,Saudi Arabia,Riyadh,2020-08-15,Dormant
2540,Customer 2540,Mid-Market,Technology,6,Kuwait,Kuwait,Kuwait City,2021-09-16,Active
2541,Customer 2541,Consumer,Retail,10,India South,India,Bengaluru,2022-10-17,Active
2542,Customer 2542,Small Business,Financial Services,2,UAE South,UAE,Abu Dhabi,2023-11-18,Dormant
2543,Customer 2543,Consumer,Retail,8,Oman,Oman,Muscat,2024-12-19,Active
2544,Customer 2544,Small Business,Retail,1,UAE North,UAE,Dubai,2017-01-20,Active
2545,Customer 2545,Small Business,Construction,9,India West,India,Mumbai,2018-02-21,Active
2546,Customer 2546,Small Business,Hospitality,2,UAE South,UAE,Abu Dhabi,2019-03-22,Active
2547,Customer 2547,Consumer,Hospitality,9,India West,India,Mumbai,2020-04-23,Dormant
2548,Customer 2548,Small Business,Education,10,India South,India,Bengaluru,2021-05-24,Active
2549,Customer 2549,Consumer,Government,7,Bahrain,Bahrain,Manama,2022-06-25,Dormant
2550,Customer 2550,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2023-07-01,Active
2551,Customer 2551,Mid-Market,Financial Services,10,India South,India,Bengaluru,2024-08-02,Active
2552,Customer 2552,Small Business,Retail,7,Bahrain,Bahrain,Manama,2017-09-03,Dormant
2553,Customer 2553,Enterprise,Construction,1,UAE North,UAE,Dubai,2018-10-04,Dormant
2554,Customer 2554,Mid-Market,Education,3,Saudi Central,Saudi Arabia,Riyadh,2019-11-05,Active
2555,Customer 2555,Small Business,Education,9,India West,India,Mumbai,2020-12-06,Active
2556,Customer 2556,Mid-Market,Healthcare,10,India South,India,Bengaluru,2021-01-07,Active
2557,Customer 2557,Mid-Market,Retail,5,Qatar,Qatar,Doha,2022-02-08,Active
2558,Customer 2558,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2023-03-09,Active
2559,Customer 2559,Consumer,Education,6,Kuwait,Kuwait,Kuwait City,2024-04-10,Active
2560,Customer 2560,Mid-Market,Technology,5,Qatar,Qatar,Doha,2017-05-11,Active
2561,Customer 2561,Consumer,Retail,4,Saudi West,Saudi Arabia,Jeddah,2018-06-12,Active
2562,Customer 2562,Mid-Market,Financial Services,8,Oman,Oman,Muscat,2019-07-13,Active
2563,Customer 2563,Consumer,Education,8,Oman,Oman,Muscat,2020-08-14,Dormant
2564,Customer 2564,Small Business,Financial Services,1,UAE North,UAE,Dubai,2021-09-15,Active
2565,Customer 2565,Consumer,Hospitality,4,Saudi West,Saudi Arabia,Jeddah,2022-10-16,Active
2566,Customer 2566,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-17,Active
2567,Customer 2567,Mid-Market,Government,4,Saudi West,Saudi Arabia,Jeddah,2024-12-18,Active
2568,Customer 2568,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2017-01-19,Active
2569,Customer 2569,Mid-Market,Technology,9,India West,India,Mumbai,2018-02-20,Active
2570,Customer 2570,Enterprise,Financial Services,8,Oman,Oman,Muscat,2019-03-21,Dormant
2571,Customer 2571,Consumer,Hospitality,7,Bahrain,Bahrain,Manama,2020-04-22,Active
2572,Customer 2572,Consumer,Hospitality,6,Kuwait,Kuwait,Kuwait City,2021-05-23,Dormant
2573,Customer 2573,Mid-Market,Hospitality,5,Qatar,Qatar,Doha,2022-06-24,Dormant
2574,Customer 2574,Enterprise,Technology,8,Oman,Oman,Muscat,2023-07-25,Active
2575,Customer 2575,Mid-Market,Education,1,UAE North,UAE,Dubai,2024-08-01,Active
2576,Customer 2576,Enterprise,Healthcare,10,India South,India,Bengaluru,2017-09-02,Active
2577,Customer 2577,Consumer,Retail,8,Oman,Oman,Muscat,2018-10-03,Active
2578,Customer 2578,Small Business,Financial Services,5,Qatar,Qatar,Doha,2019-11-04,Active
2579,Customer 2579,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2020-12-05,Active
2580,Customer 2580,Consumer,Hospitality,6,Kuwait,Kuwait,Kuwait City,2021-01-06,Active
2581,Customer 2581,Small Business,Technology,1,UAE North,UAE,Dubai,2022-02-07,Dormant
2582,Customer 2582,Consumer,Technology,6,Kuwait,Kuwait,Kuwait City,2023-03-08,Active
2583,Customer 2583,Consumer,Construction,1,UAE North,UAE,Dubai,2024-04-09,Active
2584,Customer 2584,Enterprise,Healthcare,8,Oman,Oman,Muscat,2017-05-10,Dormant
2585,Customer 2585,Small Business,Healthcare,1,UAE North,UAE,Dubai,2018-06-11,Active
2586,Customer 2586,Enterprise,Education,2,UAE South,UAE,Abu Dhabi,2019-07-12,Active
2587,Customer 2587,Consumer,Hospitality,7,Bahrain,Bahrain,Manama,2020-08-13,Dormant
2588,Customer 2588,Consumer,Government,8,Oman,Oman,Muscat,2021-09-14,Active
2589,Customer 2589,Consumer,Retail,10,India South,India,Bengaluru,2022-10-15,Active
2590,Customer 2590,Small Business,Technology,8,Oman,Oman,Muscat,2023-11-16,Active
2591,Customer 2591,Small Business,Construction,6,Kuwait,Kuwait,Kuwait City,2024-12-17,Active
2592,Customer 2592,Small Business,Education,8,Oman,Oman,Muscat,2017-01-18,Active
2593,Customer 2593,Small Business,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2018-02-19,Active
2594,Customer 2594,Consumer,Financial Services,2,UAE South,UAE,Abu Dhabi,2019-03-20,Active
2595,Customer 2595,Enterprise,Education,10,India South,India,Bengaluru,2020-04-21,Active
2596,Customer 2596,Consumer,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2021-05-22,Active
2597,Customer 2597,Small Business,Technology,8,Oman,Oman,Muscat,2022-06-23,Active
2598,Customer 2598,Small Business,Healthcare,6,Kuwait,Kuwait,Kuwait City,2023-07-24,Active
2599,Customer 2599,Small Business,Education,7,Bahrain,Bahrain,Manama,2024-08-25,Active
2600,Customer 2600,Mid-Market,Retail,1,UAE North,UAE,Dubai,2017-09-01,Active
2601,Customer 2601,Small Business,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2018-10-02,Dormant
2602,Customer 2602,Consumer,Education,8,Oman,Oman,Muscat,2019-11-03,Dormant
2603,Customer 2603,Consumer,Government,8,Oman,Oman,Muscat,2020-12-04,Active
2604,Customer 2604,Small Business,Technology,9,India West,India,Mumbai,2021-01-05,Active
2605,Customer 2605,Consumer,Healthcare,6,Kuwait,Kuwait,Kuwait City,2022-02-06,Active
2606,Customer 2606,Consumer,Government,6,Kuwait,Kuwait,Kuwait City,2023-03-07,Dormant
2607,Customer 2607,Small Business,Construction,2,UAE South,UAE,Abu Dhabi,2024-04-08,Active
2608,Customer 2608,Consumer,Financial Services,2,UAE South,UAE,Abu Dhabi,2017-05-09,Active
2609,Customer 2609,Mid-Market,Education,9,India West,India,Mumbai,2018-06-10,Dormant
2610,Customer 2610,Mid-Market,Technology,2,UAE South,UAE,Abu Dhabi,2019-07-11,Active
2611,Customer 2611,Mid-Market,Financial Services,6,Kuwait,Kuwait,Kuwait City,2020-08-12,Active
2612,Customer 2612,Mid-Market,Education,9,India West,India,Mumbai,2021-09-13,Active
2613,Customer 2613,Consumer,Education,4,Saudi West,Saudi Arabia,Jeddah,2022-10-14,Active
2614,Customer 2614,Small Business,Healthcare,9,India West,India,Mumbai,2023-11-15,Active
2615,Customer 2615,Mid-Market,Education,9,India West,India,Mumbai,2024-12-16,Active
2616,Customer 2616,Mid-Market,Healthcare,6,Kuwait,Kuwait,Kuwait City,2017-01-17,Active
2617,Customer 2617,Small Business,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-18,Active
2618,Customer 2618,Enterprise,Financial Services,5,Qatar,Qatar,Doha,2019-03-19,Active
2619,Customer 2619,Consumer,Financial Services,7,Bahrain,Bahrain,Manama,2020-04-20,Dormant
2620,Customer 2620,Mid-Market,Technology,8,Oman,Oman,Muscat,2021-05-21,Active
2621,Customer 2621,Mid-Market,Technology,2,UAE South,UAE,Abu Dhabi,2022-06-22,Active
2622,Customer 2622,Small Business,Hospitality,10,India South,India,Bengaluru,2023-07-23,Active
2623,Customer 2623,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2024-08-24,Active
2624,Customer 2624,Small Business,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2017-09-25,Dormant
2625,Customer 2625,Small Business,Education,7,Bahrain,Bahrain,Manama,2018-10-01,Active
2626,Customer 2626,Mid-Market,Technology,2,UAE South,UAE,Abu Dhabi,2019-11-02,Active
2627,Customer 2627,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2020-12-03,Active
2628,Customer 2628,Mid-Market,Technology,8,Oman,Oman,Muscat,2021-01-04,Active
2629,Customer 2629,Small Business,Technology,1,UAE North,UAE,Dubai,2022-02-05,Active
2630,Customer 2630,Small Business,Government,10,India South,India,Bengaluru,2023-03-06,Active
2631,Customer 2631,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2024-04-07,Active
2632,Customer 2632,Consumer,Construction,2,UAE South,UAE,Abu Dhabi,2017-05-08,Active
2633,Customer 2633,Small Business,Technology,1,UAE North,UAE,Dubai,2018-06-09,Active
2634,Customer 2634,Small Business,Healthcare,8,Oman,Oman,Muscat,2019-07-10,Dormant
